Date,Open,High,Low,Close
2024-08-21,0.9999301030147147,0.9999301030147147,0.9999301030147147,0.9999301030147147
2024-08-22,1.0004049197589533,1.0004049197589533,1.0004049197589533,1.0004049197589533
2024-08-23,1.0000893379281615,1.0000893379281615,1.0000893379281615,1.0000893379281615
2024-08-24,1.0015577204672534,1.0015577204672534,1.0015577204672534,1.0015577204672534
2024-08-25,1.001390030743097,1.001390030743097,1.001390030743097,1.001390030743097
2024-08-26,0.9997108868336821,0.9997108868336821,0.9997108868336821,0.9997108868336821
2024-08-27,0.9999429851247148,0.9999429851247148,0.9999429851247148,0.9999429851247148
2024-08-28,0.9991055625467704,0.9991055625467704,0.9991055625467704,0.9991055625467704
2024-08-29,0.9991098226668258,0.9991098226668258,0.9991098226668258,0.9991098226668258
2024-08-30,0.9997542313781328,0.9997542313781328,0.9997542313781328,0.9997542313781328
2024-08-31,1.0001679744835195,1.0001679744835195,1.0001679744835195,1.0001679744835195
2024-09-01,0.9998489122998646,0.9998489122998646,0.9998489122998646,0.9998489122998646
2024-09-02,1.000524959314262,1.000524959314262,1.000524959314262,1.000524959314262
2024-09-03,0.9999746484069576,0.9999746484069576,0.9999746484069576,0.9999746484069576
2024-09-04,0.998101450592515,0.998101450592515,0.998101450592515,0.998101450592515
2024-09-05,1.0000618232116059,1.0000618232116059,1.0000618232116059,1.0000618232116059
2024-09-06,0.9995413058748812,0.9995413058748812,0.9995413058748812,0.9995413058748812
2024-09-07,1.0000167425498185,1.0000167425498185,1.0000167425498185,1.0000167425498185
2024-09-08,1.000204354128004,1.000204354128004,1.000204354128004,1.000204354128004
2024-09-09,0.9992475518507435,0.9992475518507435,0.9992475518507435,0.9992475518507435
2024-09-10,0.9995366778015586,0.9995366778015586,0.9995366778015586,0.9995366778015586
2024-09-11,1.000199562335115,1.000199562335115,1.000199562335115,1.000199562335115
2024-09-12,0.999855942473032,0.999855942473032,0.999855942473032,0.999855942473032
2024-09-13,0.9997532775780804,0.9997532775780804,0.9997532775780804,0.9997532775780804
2024-09-14,1.000749941348357,1.000749941348357,1.000749941348357,1.000749941348357
2024-09-15,1.0003429827085457,1.0003429827085457,1.0003429827085457,1.0003429827085457
2024-09-16,1.000535983437497,1.000535983437497,1.000535983437497,1.000535983437497
2024-09-17,0.9993179426744909,0.9993179426744909,0.9993179426744909,0.9993179426744909
2024-09-18,1.0001431977541406,1.0001431977541406,1.0001431977541406,1.0001431977541406
2024-09-19,1.0015302583281835,1.0015302583281835,1.0015302583281835,1.0015302583281835
2024-09-20,1.0000828783856601,1.0000828783856601,1.0000828783856601,1.0000828783856601
2024-09-21,1.0002725884224046,1.0002725884224046,1.0002725884224046,1.0002725884224046
2024-09-22,0.999846938399153,0.999846938399153,0.999846938399153,0.999846938399153
2024-09-23,1.000259784128336,1.000259784128336,1.000259784128336,1.000259784128336
2024-09-24,0.9999198599003479,0.9999198599003479,0.9999198599003479,0.9999198599003479
2024-09-25,1.0000500592266635,1.0000500592266635,1.0000500592266635,1.0000500592266635
2024-09-26,1.0006122429352173,1.0006122429352173,1.0006122429352173,1.0006122429352173
2024-09-27,1.0000709369797858,1.0000709369797858,1.0000709369797858,1.0000709369797858
2024-09-28,1.0004402202445961,1.0004402202445961,1.0004402202445961,1.0004402202445961
2024-09-29,1.0006401401045923,1.0006401401045923,1.0006401401045923,1.0006401401045923
2024-09-30,0.9999264441132036,0.9999264441132036,0.9999264441132036,0.9999264441132036
2024-10-01,1.0001549105220389,1.0001549105220389,1.0001549105220389,1.0001549105220389
2024-10-02,0.9992162065074813,0.9992162065074813,0.9992162065074813,0.9992162065074813
2024-10-03,0.999953265760714,0.999953265760714,0.999953265760714,0.999953265760714
2024-10-04,0.9996324669487652,0.9996324669487652,0.9996324669487652,0.9996324669487652
2024-10-05,1.0003194351672378,1.0003194351672378,1.0003194351672378,1.0003194351672378
2024-10-06,1.0003191395090403,1.0003191395090403,1.0003191395090403,1.0003191395090403
2024-10-07,0.9996188227834542,0.9996188227834542,0.9996188227834542,0.9996188227834542
2024-10-08,0.9987818444610819,0.9987818444610819,0.9987818444610819,0.9987818444610819
2024-10-09,0.9992457372163622,0.9992457372163622,0.9992457372163622,0.9992457372163622
2024-10-10,0.9987153170927578,0.9987153170927578,0.9987153170927578,0.9987153170927578
2024-10-11,0.9993612455490434,0.9993612455490434,0.9993612455490434,0.9993612455490434
2024-10-12,0.9999867915912033,0.9999867915912033,0.9999867915912033,0.9999867915912033
2024-10-13,0.9999941356492925,0.9999941356492925,0.9999941356492925,0.9999941356492925
2024-10-14,1.0001190275427372,1.0001190275427372,1.0001190275427372,1.0001190275427372
2024-10-15,0.9994269728322822,0.9994269728322822,0.9994269728322822,0.9994269728322822
2024-10-16,0.9993119158567704,0.9993119158567704,0.9993119158567704,0.9993119158567704
2024-10-17,0.9999015083974436,0.9999015083974436,0.9999015083974436,0.9999015083974436
2024-10-18,0.9998802285399546,0.9998802285399546,0.9998802285399546,0.9998802285399546
2024-10-19,1.0002604011052658,1.0002604011052658,1.0002604011052658,1.0002604011052658
2024-10-20,1.0000672438582185,1.0000672438582185,1.0000672438582185,1.0000672438582185
2024-10-21,0.999906606436519,0.999906606436519,0.999906606436519,0.999906606436519
2024-10-22,0.9994187887895246,0.9994187887895246,0.9994187887895246,0.9994187887895246
2024-10-23,0.9994909361671177,0.9994909361671177,0.9994909361671177,0.9994909361671177
2024-10-24,0.9991187819005745,0.9991187819005745,0.9991187819005745,0.9991187819005745
2024-10-25,1.000139364854394,1.000139364854394,1.000139364854394,1.000139364854394
2024-10-26,1.0000139058626252,1.0000139058626252,1.0000139058626252,1.0000139058626252
2024-10-27,0.9987119021313123,0.9987119021313123,0.9987119021313123,0.9987119021313123
2024-10-28,0.9983964868233232,0.9983964868233232,0.9983964868233232,0.9983964868233232
2024-10-29,0.999330636691841,0.999330636691841,0.999330636691841,0.999330636691841
2024-10-30,1.000546651857982,1.000546651857982,1.000546651857982,1.000546651857982
2024-10-31,0.9990561229272652,0.9990561229272652,0.9990561229272652,0.9990561229272652
2024-11-01,0.9982070176194989,0.9982070176194989,0.9982070176194989,0.9982070176194989
2024-11-02,0.9997321669861092,0.9997321669861092,0.9997321669861092,0.9997321669861092
2024-11-03,0.9999468662725315,0.9999468662725315,0.9999468662725315,0.9999468662725315
2024-11-04,0.9996651602689719,0.9996651602689719,0.9996651602689719,0.9996651602689719
2024-11-05,0.9996371807123905,0.9996371807123905,0.9996371807123905,0.9996371807123905
2024-11-06,0.9996195993323627,0.9996195993323627,0.9996195993323627,0.9996195993323627
2024-11-07,1.000586139743831,1.000586139743831,1.000586139743831,1.000586139743831
2024-11-08,1.0008823187082936,1.0008823187082936,1.0008823187082936,1.0008823187082936
2024-11-09,1.0010796909748922,1.0010796909748922,1.0010796909748922,1.0010796909748922
2024-11-10,0.9991531329141377,0.9991531329141377,0.9991531329141377,0.9991531329141377
2024-11-11,1.0011423280397498,1.0011423280397498,1.0011423280397498,1.0011423280397498
2024-11-12,1.0001706766986438,1.0001706766986438,1.0001706766986438,1.0001706766986438
2024-11-13,1.002465820888369,1.002465820888369,1.002465820888369,1.002465820888369
2024-11-14,1.000585765828054,1.000585765828054,1.000585765828054,1.000585765828054
2024-11-15,1.0021274048345685,1.0021274048345685,1.0021274048345685,1.0021274048345685
2024-11-16,0.9999134409556836,0.9999134409556836,0.9999134409556836,0.9999134409556836
2024-11-17,1.0010067189333942,1.0010067189333942,1.0010067189333942,1.0010067189333942
2024-11-18,1.0005627684166554,1.0005627684166554,1.0005627684166554,1.0005627684166554
2024-11-19,1.0006577705006408,1.0006577705006408,1.0006577705006408,1.0006577705006408
2024-11-20,1.0011285003966481,1.0011285003966481,1.0011285003966481,1.0011285003966481
2024-11-21,1.0015473079952462,1.0015473079952462,1.0015473079952462,1.0015473079952462
2024-11-22,1.0010409718421374,1.0010409718421374,1.0010409718421374,1.0010409718421374
2024-11-23,1.0009537763963974,1.0009537763963974,1.0009537763963974,1.0009537763963974
2024-11-24,1.0014651222742248,1.0014651222742248,1.0014651222742248,1.0014651222742248
2024-11-25,1.0014137329952002,1.0014137329952002,1.0014137329952002,1.0014137329952002
2024-11-26,1.0003521481712105,1.0003521481712105,1.0003521481712105,1.0003521481712105
2024-11-27,0.999121080223533,0.999121080223533,0.999121080223533,0.999121080223533
2024-11-28,1.001214870666018,1.001214870666018,1.001214870666018,1.001214870666018
2024-11-29,1.0003981015058427,1.0003981015058427,1.0003981015058427,1.0003981015058427
2024-11-30,1.0009476739421386,1.0009476739421386,1.0009476739421386,1.0009476739421386
2024-12-01,1.0006304300119748,1.0006304300119748,1.0006304300119748,1.0006304300119748
2024-12-02,1.000786655253857,1.000786655253857,1.000786655253857,1.000786655253857
2024-12-03,1.0007129707913198,1.0007129707913198,1.0007129707913198,1.0007129707913198
2024-12-04,1.0009277428152683,1.0009277428152683,1.0009277428152683,1.0009277428152683
2024-12-05,1.0010261344456166,1.0010261344456166,1.0010261344456166,1.0010261344456166
2024-12-06,1.0018474496354124,1.0018474496354124,1.0018474496354124,1.0018474496354124
2024-12-07,1.0017631240764722,1.0017631240764722,1.0017631240764722,1.0017631240764722
2024-12-08,0.9993287892409196,0.9993287892409196,0.9993287892409196,0.9993287892409196
2024-12-09,1.002101264244288,1.002101264244288,1.002101264244288,1.002101264244288
2024-12-10,1.0009067063046673,1.0009067063046673,1.0009067063046673,1.0009067063046673
2024-12-11,1.0006165442917896,1.0006165442917896,1.0006165442917896,1.0006165442917896
2024-12-12,0.9999772031825722,0.9999772031825722,0.9999772031825722,0.9999772031825722
2024-12-13,1.0000696836901666,1.0000696836901666,1.0000696836901666,1.0000696836901666
2024-12-14,1.000171711282913,1.000171711282913,1.000171711282913,1.000171711282913
2024-12-15,0.9997044886856451,0.9997044886856451,0.9997044886856451,0.9997044886856451
2024-12-16,0.9994693615003976,0.9994693615003976,0.9994693615003976,0.9994693615003976
2024-12-17,0.9999978292964821,0.9999978292964821,0.9999978292964821,0.9999978292964821
2024-12-18,0.9994974487304893,0.9994974487304893,0.9994974487304893,0.9994974487304893
2024-12-19,0.9981480889153262,0.9981480889153262,0.9981480889153262,0.9981480889153262
2024-12-20,0.9990052135050715,0.9990052135050715,0.9990052135050715,0.9990052135050715
2024-12-21,1.000461218174728,1.000461218174728,1.000461218174728,1.000461218174728
2024-12-22,1.0001518352978966,1.0001518352978966,1.0001518352978966,1.0001518352978966
2024-12-23,0.9985896444002573,0.9985896444002573,0.9985896444002573,0.9985896444002573
2024-12-24,0.9985001235820102,0.9985001235820102,0.9985001235820102,0.9985001235820102
2024-12-25,1.0007288393089775,1.0007288393089775,1.0007288393089775,1.0007288393089775
2024-12-26,0.999313568658518,0.999313568658518,0.999313568658518,0.999313568658518
2024-12-27,0.9988231796813704,0.9988231796813704,0.9988231796813704,0.9988231796813704
2024-12-28,0.9985420825593491,0.9985420825593491,0.9985420825593491,0.9985420825593491
2024-12-29,0.9983846980010106,0.9983846980010106,0.9983846980010106,0.9983846980010106
2024-12-30,0.9983341567344052,0.9983341567344052,0.9983341567344052,0.9983341567344052
2024-12-31,0.9984921930995827,0.9984921930995827,0.9984921930995827,0.9984921930995827
2025-01-01,0.9981270049589405,0.9981270049589405,0.9981270049589405,0.9981270049589405
2025-01-02,0.9975192550400622,0.9975192550400622,0.9975192550400622,0.9975192550400622
2025-01-03,0.9988489812763607,0.9988489812763607,0.9988489812763607,0.9988489812763607
2025-01-04,0.9994997851384257,0.9994997851384257,0.9994997851384257,0.9994997851384257
2025-01-05,0.999929880051665,0.999929880051665,0.999929880051665,0.999929880051665
2025-01-06,0.9997412555545183,0.9997412555545183,0.9997412555545183,0.9997412555545183
2025-01-07,1.0006744410212831,1.0006744410212831,1.0006744410212831,1.0006744410212831
2025-01-08,0.9998754304383388,0.9998754304383388,0.9998754304383388,0.9998754304383388
2025-01-09,0.9994672328008778,0.9994672328008778,0.9994672328008778,0.9994672328008778
2025-01-10,0.999959853288742,0.999959853288742,0.999959853288742,0.999959853288742
2025-01-11,0.9997953369765451,0.9997953369765451,0.9997953369765451,0.9997953369765451
2025-01-12,0.9996340523363286,0.9996340523363286,0.9996340523363286,0.9996340523363286
2025-01-13,0.9994698581768867,0.9994698581768867,0.9994698581768867,0.9994698581768867
2025-01-14,0.9995978203447057,0.9995978203447057,0.9995978203447057,0.9995978203447057
2025-01-15,0.9996681575058813,0.9996681575058813,0.9996681575058813,0.9996681575058813
2025-01-16,1.0001113134599393,1.0001113134599393,1.0001113134599393,1.0001113134599393
2025-01-17,0.9998760170916374,0.9998760170916374,0.9998760170916374,0.9998760170916374
2025-01-18,1.0003552067890709,1.0003552067890709,1.0003552067890709,1.0003552067890709
2025-01-19,0.9988942493886789,0.9988942493886789,0.9988942493886789,0.9988942493886789
2025-01-20,0.9987163453889023,0.9987163453889023,0.9987163453889023,0.9987163453889023
2025-01-21,0.9989676020056748,0.9989676020056748,0.9989676020056748,0.9989676020056748
2025-01-22,1.0000391281404988,1.0000391281404988,1.0000391281404988,1.0000391281404988
2025-01-23,0.999529529453576,0.999529529453576,0.999529529453576,0.999529529453576
2025-01-24,1.0002138512351193,1.0002138512351193,1.0002138512351193,1.0002138512351193
2025-01-25,0.999926517720557,0.999926517720557,0.999926517720557,0.999926517720557
2025-01-26,0.9998308195080853,0.9998308195080853,0.9998308195080853,0.9998308195080853
2025-01-27,0.9996182150055418,0.9996182150055418,0.9996182150055418,0.9996182150055418
2025-01-28,0.9998793042646281,0.9998793042646281,0.9998793042646281,0.9998793042646281
2025-01-29,0.9993868651783552,0.9993868651783552,0.9993868651783552,0.9993868651783552
2025-01-30,0.9999851070048339,0.9999851070048339,0.9999851070048339,0.9999851070048339
2025-01-31,1.0000920569534553,1.0000920569534553,1.0000920569534553,1.0000920569534553
2025-02-01,0.9997106059886262,0.9997106059886262,0.9997106059886262,0.9997106059886262
2025-02-02,0.9997524373355153,0.9997524373355153,0.9997524373355153,0.9997524373355153
2025-02-03,0.9997188116003191,0.9997188116003191,0.9997188116003191,0.9997188116003191
2025-02-04,1.0010450921652347,1.0010450921652347,1.0010450921652347,1.0010450921652347
2025-02-05,1.000261479065075,1.000261479065075,1.000261479065075,1.000261479065075
2025-02-06,1.0000490560981923,1.0000490560981923,1.0000490560981923,1.0000490560981923
2025-02-07,1.0000773661564972,1.0000773661564972,1.0000773661564972,1.0000773661564972
2025-02-08,1.0002013848683518,1.0002013848683518,1.0002013848683518,1.0002013848683518
2025-02-09,1.0000525933192037,1.0000525933192037,1.0000525933192037,1.0000525933192037
2025-02-10,1.0001707328493536,1.0001707328493536,1.0001707328493536,1.0001707328493536
2025-02-11,1.0001766843203037,1.0001766843203037,1.0001766843203037,1.0001766843203037
2025-02-12,0.9998416429553479,0.9998416429553479,0.9998416429553479,0.9998416429553479
2025-02-13,1.0000267749335803,1.0000267749335803,1.0000267749335803,1.0000267749335803
2025-02-14,1.0000784910750329,1.0000784910750329,1.0000784910750329,1.0000784910750329
2025-02-15,1.0000596582720735,1.0000596582720735,1.0000596582720735,1.0000596582720735
2025-02-16,1.000153614407417,1.000153614407417,1.000153614407417,1.000153614407417
2025-02-17,1.0000518966375653,1.0000518966375653,1.0000518966375653,1.0000518966375653
2025-02-18,0.9999438244956202,0.9999438244956202,0.9999438244956202,0.9999438244956202
2025-02-19,0.9993962090058426,0.9993962090058426,0.9993962090058426,0.9993962090058426
2025-02-20,0.9999000749968987,0.9999000749968987,0.9999000749968987,0.9999000749968987
2025-02-21,1.0001586048382205,1.0001586048382205,1.0001586048382205,1.0001586048382205
2025-02-22,0.9993985641805645,0.9993985641805645,0.9993985641805645,0.9993985641805645
2025-02-23,1.0000639024468476,1.0000639024468476,1.0000639024468476,1.0000639024468476
2025-02-24,0.9999829434393588,0.9999829434393588,0.9999829434393588,0.9999829434393588
2025-02-25,0.9997259292030104,0.9997259292030104,0.9997259292030104,0.9997259292030104
2025-02-26,0.9989297727310723,0.9989297727310723,0.9989297727310723,0.9989297727310723
2025-02-27,0.9985319980806387,0.9985319980806387,0.9985319980806387,0.9985319980806387
2025-02-28,0.9990511222032294,0.9990511222032294,0.9990511222032294,0.9990511222032294
2025-03-01,0.9994450907291423,0.9994450907291423,0.9994450907291423,0.9994450907291423
2025-03-02,0.9996008408280193,0.9996008408280193,0.9996008408280193,0.9996008408280193
2025-03-03,1.0000712083606202,1.0000712083606202,1.0000712083606202,1.0000712083606202
2025-03-04,0.9992530350286802,0.9992530350286802,0.9992530350286802,0.9992530350286802
2025-03-05,0.9997747181371494,0.9997747181371494,0.9997747181371494,0.9997747181371494
2025-03-06,0.9999746197251654,0.9999746197251654,0.9999746197251654,0.9999746197251654
2025-03-07,1.000018773779285,1.000018773779285,1.000018773779285,1.000018773779285
2025-03-08,0.9995706677016682,0.9995706677016682,0.9995706677016682,0.9995706677016682
2025-03-09,0.9996766806828237,0.9996766806828237,0.9996766806828237,0.9996766806828237
2025-03-10,0.9996936236619807,0.9996936236619807,0.9996936236619807,0.9996936236619807
2025-03-11,0.9993765282172375,0.9993765282172375,0.9993765282172375,0.9993765282172375
2025-03-12,0.9997313886240716,0.9997313886240716,0.9997313886240716,0.9997313886240716
2025-03-13,0.9997426862936465,0.9997426862936465,0.9997426862936465,0.9997426862936465
2025-03-14,0.999535469471366,0.999535469471366,0.999535469471366,0.999535469471366
2025-03-15,1.00000939408902,1.00000939408902,1.00000939408902,1.00000939408902
2025-03-16,1.0000189048893415,1.0000189048893415,1.0000189048893415,1.0000189048893415
2025-03-17,0.9999001217350174,0.9999001217350174,0.9999001217350174,0.9999001217350174
2025-03-18,0.9999317742810434,0.9999317742810434,0.9999317742810434,0.9999317742810434
2025-03-19,0.9997951704482085,0.9997951704482085,0.9997951704482085,0.9997951704482085
2025-03-20,1.0002512445330827,1.0002512445330827,1.0002512445330827,1.0002512445330827
