Unnamed: 0,Date,BITCOIN_Open,BITCOIN_High,BITCOIN_Low,BITCOIN_Close,BITCOIN_MarketCap,BITCOIN_Volume,ETHEREUM_Open,ETHEREUM_High,ETHEREUM_Low,ETHEREUM_Close,ETHEREUM_MarketCap,ETHEREUM_Volume,TETHER_Open,TETHER_High,TETHER_Low,TETHER_Close,TETHER_MarketCap,TETHER_Volume,RIPPLE_Open,RIPPLE_High,RIPPLE_Low,RIPPLE_Close,RIPPLE_MarketCap,RIPPLE_Volume
48,2024-10-06 05:30:00,62091.932585194016,62091.932585194016,62091.932585194016,62091.932585194016,1226761949791.163,11095453162.990671,2415.4038137445546,2415.4038137445546,2415.4038137445546,2415.4038137445546,290706276902.6144,7362867897.959902,1.0003191395090405,1.0003191395090405,1.0003191395090405,1.0003191395090405,119652656652.73088,23370706989.01163,0.529571423116506,0.529571423116506,0.529571423116506,0.529571423116506,29950127382.310875,704787690.747097
49,2024-10-07 05:30:00,62811.79972811266,62811.79972811266,62811.79972811266,62811.79972811266,1241834324867.657,14592422860.685436,2438.030912544012,2438.030912544012,2438.030912544012,2438.030912544012,293516242471.9333,7641011283.520121,0.9996188227834542,0.9996188227834542,0.9996188227834542,0.9996188227834542,119669524233.95428,26588165980.29201,0.5331799843165047,0.5331799843165047,0.5331799843165047,0.5331799843165047,30163957726.921448,661126866.850374
50,2024-10-08 05:30:00,62287.39010510681,62287.39010510681,62287.39010510681,62287.39010510681,1231091696620.0957,33878876147.30253,2422.7506412955013,2422.7506412955013,2422.7506412955013,2422.7506412955013,291612805733.03143,16943828822.371426,0.998781844461082,0.998781844461082,0.998781844461082,0.998781844461082,119569474088.64745,59409592888.74625,0.5298164990025274,0.5298164990025274,0.5298164990025274,0.5298164990025274,29991350948.8884,1457223446.3666434
51,2024-10-09 05:30:00,62185.230423727575,62185.230423727575,62185.230423727575,62185.230423727575,1229717180592.4397,28626429276.55382,2441.465169620029,2441.465169620029,2441.465169620029,2441.465169620029,294190554781.40424,13601054198.545612,0.9992457372163622,0.9992457372163622,0.9992457372163622,0.9992457372163622,119776998408.91277,49101403616.27489,0.5304632864784646,0.5304632864784646,0.5304632864784646,0.5304632864784646,30047537648.11956,981211616.0414958
52,2024-10-10 05:30:00,60597.15045618275,60597.15045618275,60597.15045618275,60597.15045618275,1197736450280.4102,28530748117.898792,2367.615096789395,2367.615096789395,2367.615096789395,2367.615096789395,285084590935.4484,14384326799.317202,0.9987153170927578,0.9987153170927578,0.9987153170927578,0.9987153170927578,119679537184.3629,48611128629.77328,0.5241586802763855,0.5241586802763855,0.5241586802763855,0.5241586802763855,29716396937.68636,988344201.3982462
53,2024-10-11 05:30:00,60195.18073772453,60195.18073772453,60195.18073772453,60195.18073772453,1189691671375.1472,29481971885.649742,2381.7817088014776,2381.7817088014776,2381.7817088014776,2381.7817088014776,286552629874.8065,14686776834.298496,0.9993612455490434,0.9993612455490434,0.9993612455490434,0.9993612455490434,119777751851.07983,48430598134.99127,0.5296651744741632,0.5296651744741632,0.5296651744741632,0.5296651744741632,29991523628.326267,1432557077.6123197
54,2024-10-12 05:30:00,62392.34048293159,62392.34048293159,62392.34048293159,62392.34048293159,1233357176570.333,32008659336.482643,2435.713784369216,2435.713784369216,2435.713784369216,2435.713784369216,293162664953.97815,13097241431.234644,0.9999867915912032,0.9999867915912032,0.9999867915912032,0.9999867915912032,119747722936.46368,20888826245.91545,0.5383034205225485,0.5383034205225485,0.5383034205225485,0.5383034205225485,30490054705.50027,1190815208.1062524
55,2024-10-13 05:30:00,63207.77062127557,63207.77062127557,63207.77062127557,63207.77062127557,1249002272717.2275,17665963646.417107,2477.6130275578225,2477.6130275578225,2477.6130275578225,2477.6130275578225,298282533565.2097,8538997411.470292,0.9999941356492924,0.9999941356492924,0.9999941356492924,0.9999941356492924,119707496291.20468,31967439285.790043,0.5395284850689778,0.5395284850689778,0.5395284850689778,0.5395284850689778,30564659258.72339,645446626.8989004
56,2024-10-14 05:30:00,62829.533686088886,62829.533686088886,62829.533686088886,62829.533686088886,1241241970951.0295,16784552979.060465,2466.8607267086663,2466.8607267086663,2466.8607267086663,2466.8607267086663,296977636559.92773,7516544091.44527,1.0001190275427372,1.0001190275427372,1.0001190275427372,1.0001190275427372,119657519421.44238,22821596027.184715,0.5316807964040682,0.5316807964040682,0.5316807964040682,0.5316807964040682,30100697508.467445,722573856.9859535
57,2024-10-15 05:30:00,66049.99492708022,66049.99492708022,66049.99492708022,66049.99492708022,1306085613997.8015,46553796134.14602,2628.504376157751,2628.504376157751,2628.504376157751,2628.504376157751,316451494816.54065,21502937840.286705,0.9994269728322822,0.9994269728322822,0.9994269728322822,0.9994269728322822,119667247527.33498,66137470413.86316,0.5476009966197044,0.5476009966197044,0.5476009966197044,0.5476009966197044,31002265585.27816,1242900975.6585948
58,2024-10-16 05:30:00,66962.21994496793,66962.21994496793,66962.21994496793,66962.21994496793,1323774576161.621,51797932876.82809,2602.0760435960988,2602.0760435960988,2602.0760435960988,2602.0760435960988,313216116600.22363,21986428173.14599,0.9993119158567704,0.9993119158567704,0.9993119158567704,0.9993119158567704,119650361572.08174,73364065302.36046,0.5409632993649031,0.5409632993649031,0.5409632993649031,0.5409632993649031,30629081825.39223,1367435532.1191251
59,2024-10-17 05:30:00,67647.54414766871,67647.54414766871,67647.54414766871,67647.54414766871,1337304399194.887,40640495380.19594,2611.700159182395,2611.700159182395,2611.700159182395,2611.700159182395,314435102932.4304,16135687550.25065,0.9999015083974436,0.9999015083974436,0.9999015083974436,0.9999015083974436,120006109540.4698,44197297539.52449,0.5479583804429464,0.5479583804429464,0.5479583804429464,0.5479583804429464,31018277725.845608,1323767637.0882344
60,2024-10-18 05:30:00,67328.10527002988,67328.10527002988,67328.10527002988,67328.10527002988,1330387728623.8188,34512072357.92087,2603.120292334612,2603.120292334612,2603.120292334612,2603.120292334612,313194633306.5954,14330391810.475258,0.9998802285399546,0.9998802285399546,0.9998802285399546,0.9998802285399546,119910642015.27625,51572077913.46111,0.5437042949601256,0.5437042949601256,0.5437042949601256,0.5437042949601256,30820760554.066605,1540201676.826673
61,2024-10-19 05:30:00,68465.61920668735,68465.61920668735,68465.61920668735,68465.61920668735,1353541799303.4875,39984956633.22804,2643.156520987104,2643.156520987104,2643.156520987104,2643.156520987104,318245706033.605,16301885114.203026,1.0002604011052658,1.0002604011052658,1.0002604011052658,1.0002604011052658,120052034495.12138,52405473184.7275,0.5465644502575023,0.5465644502575023,0.5465644502575023,0.5465644502575023,31001905885.914104,1179631857.7752745
