Date,Open,High,Low,Close,Market Cap,Total Volume
2024-08-19 05:30:00,2614.6012806263716,2614.6012806263716,2614.6012806263716,2614.6012806263716,314682052511.7037,8617702421.12827
2024-08-20 05:30:00,2640.5904207330605,2640.5904207330605,2640.5904207330605,2640.5904207330605,317616756579.9527,11730843561.162947
2024-08-21 05:30:00,2575.643435503567,2575.643435503567,2575.643435503567,2575.643435503567,309867213669.31934,12823659998.035198
2024-08-22 05:30:00,2630.2988017642488,2630.2988017642488,2630.2988017642488,2630.2988017642488,316360729845.1586,11246256658.90509
2024-08-23 05:30:00,2623.289171364539,2623.289171364539,2623.289171364539,2623.289171364539,315630604929.4857,10277172867.663338
2024-08-24 05:30:00,2763.2554073640704,2763.2554073640704,2763.2554073640704,2763.2554073640704,332181161792.2442,17876365362.452858
2024-08-25 05:30:00,2767.840733546234,2767.840733546234,2767.840733546234,2767.840733546234,332950073030.8183,11990449014.147696
2024-08-26 05:30:00,2745.164671605207,2745.164671605207,2745.164671605207,2745.164671605207,330332547375.3104,8312216650.941433
2024-08-27 05:30:00,2683.0801154902983,2683.0801154902983,2683.0801154902983,2683.0801154902983,322816645099.5817,11486270160.014797
2024-08-28 05:30:00,2457.2773517547434,2457.2773517547434,2457.2773517547434,2457.2773517547434,295636169778.93835,17505948780.2572
2024-08-29 05:30:00,2527.0269814017706,2527.0269814017706,2527.0269814017706,2527.0269814017706,303958449107.31573,21234602056.030586
2024-08-30 05:30:00,2526.7383553003406,2526.7383553003406,2526.7383553003406,2526.7383553003406,304106394048.1237,13272715023.256615
2024-08-31 05:30:00,2527.690204915795,2527.690204915795,2527.690204915795,2527.690204915795,304009556580.61725,15607580785.925383
2024-09-01 05:30:00,2513.3643501004462,2513.3643501004462,2513.3643501004462,2513.3643501004462,302383496015.1365,6105765553.728281
2024-09-02 05:30:00,2430.0202661439344,2430.0202661439344,2430.0202661439344,2430.0202661439344,292436067877.0585,11229587557.968822
2024-09-03 05:30:00,2534.9048168403706,2534.9048168403706,2534.9048168403706,2534.9048168403706,304838837601.64795,12130504179.053215
2024-09-04 05:30:00,2437.1471557556497,2437.1471557556497,2437.1471557556497,2437.1471557556497,293818299349.5953,9565142020.243557
2024-09-05 05:30:00,2448.30785784089,2448.30785784089,2448.30785784089,2448.30785784089,294329412026.3932,16639700582.521397
2024-09-06 05:30:00,2367.7700509506026,2367.7700509506026,2367.7700509506026,2367.7700509506026,284989115168.67084,11060190870.627691
2024-09-07 05:30:00,2223.780428382685,2223.780428382685,2223.780428382685,2223.780428382685,267574522057.00296,26087934661.284035
2024-09-08 05:30:00,2272.6972849951912,2272.6972849951912,2272.6972849951912,2272.6972849951912,273350308345.93225,10405191111.340616
2024-09-09 05:30:00,2296.4029520764498,2296.4029520764498,2296.4029520764498,2296.4029520764498,276344419515.7602,9844980386.825493
2024-09-10 05:30:00,2359.565766831627,2359.565766831627,2359.565766831627,2359.565766831627,284026097136.9972,15874675673.552357
2024-09-11 05:30:00,2389.4740111256497,2389.4740111256497,2389.4740111256497,2389.4740111256497,287422889605.8082,12508388687.122387
2024-09-12 05:30:00,2342.9639236941434,2342.9639236941434,2342.9639236941434,2342.9639236941434,282041230807.9828,14692963988.99108
2024-09-13 05:30:00,2362.300238174588,2362.300238174588,2362.300238174588,2362.300238174588,284255194234.77527,11610780893.077023
2024-09-14 05:30:00,2445.08621032297,2445.08621032297,2445.08621032297,2445.08621032297,294131761890.3451,13122792869.978857
2024-09-15 05:30:00,2418.0828083179904,2418.0828083179904,2418.0828083179904,2418.0828083179904,290912717943.81995,7248493705.268602
2024-09-16 05:30:00,2322.6433317480564,2322.6433317480564,2322.6433317480564,2322.6433317480564,279257769574.61383,9361948332.945747
2024-09-17 05:30:00,2295.1348386540835,2295.1348386540835,2295.1348386540835,2295.1348386540835,276339513490.21936,16629103878.54157
2024-09-18 05:30:00,2341.0924132597524,2341.0924132597524,2341.0924132597524,2341.0924132597524,281704536557.3961,14449511265.93516
2024-09-19 05:30:00,2361.960992100706,2361.960992100706,2361.960992100706,2361.960992100706,283874122378.3681,17524561761.811428
2024-09-20 05:30:00,2465.2347833172967,2465.2347833172967,2465.2347833172967,2465.2347833172967,296680606397.51587,17820089225.37694
2024-09-21 05:30:00,2557.6218555442515,2557.6218555442515,2557.6218555442515,2557.6218555442515,307586864690.1545,18498405459.395584
2024-09-22 05:30:00,2614.599604753501,2614.599604753501,2614.599604753501,2614.599604753501,315153052833.9301,9276102854.536339
2024-09-23 05:30:00,2582.847683741262,2582.847683741262,2582.847683741262,2582.847683741262,310840922229.8413,12759588941.97967
2024-09-24 05:30:00,2647.9931622033255,2647.9931622033255,2647.9931622033255,2647.9931622033255,318666137823.1156,19740370943.835594
2024-09-25 05:30:00,2653.844345308008,2653.844345308008,2653.844345308008,2653.844345308008,319524635350.52515,16584773336.25631
2024-09-26 05:30:00,2578.566359563475,2578.566359563475,2578.566359563475,2578.566359563475,309875035203.6359,14003678832.756735
2024-09-27 05:30:00,2630.94983700893,2630.94983700893,2630.94983700893,2630.94983700893,316828988137.27673,16686162392.966532
2024-09-28 05:30:00,2698.1928212346033,2698.1928212346033,2698.1928212346033,2698.1928212346033,324681649929.6723,16468123574.12263
2024-09-29 05:30:00,2680.218702062471,2680.218702062471,2680.218702062471,2680.218702062471,322761939149.4107,9607072594.439383
2024-09-30 05:30:00,2659.611211611689,2659.611211611689,2659.611211611689,2659.611211611689,320146112155.9396,9570811494.068226
2024-10-01 05:30:00,2597.3411516834435,2597.3411516834435,2597.3411516834435,2597.3411516834435,312577514239.3695,17539259209.42195
2024-10-02 05:30:00,2451.631522589772,2451.631522589772,2451.631522589772,2451.631522589772,295243912099.71765,26538568534.282005
2024-10-03 05:30:00,2365.231040243019,2365.231040243019,2365.231040243019,2365.231040243019,284621591999.18945,20613586399.40693
2024-10-04 05:30:00,2348.0048369247393,2348.0048369247393,2348.0048369247393,2348.0048369247393,282601960212.3656,18771995105.191242
2024-10-05 05:30:00,2416.9184055552637,2416.9184055552637,2416.9184055552637,2416.9184055552637,290928251441.44226,15230883994.399237
2024-10-06 05:30:00,2415.4038137445546,2415.4038137445546,2415.4038137445546,2415.4038137445546,290706276902.6144,7362867897.959902
2024-10-07 05:30:00,2438.030912544012,2438.030912544012,2438.030912544012,2438.030912544012,293516242471.9333,7641011283.520121
2024-10-08 05:30:00,2422.7506412955013,2422.7506412955013,2422.7506412955013,2422.7506412955013,291612805733.03143,16943828822.371426
2024-10-09 05:30:00,2441.4651696200294,2441.4651696200294,2441.4651696200294,2441.4651696200294,294190554781.40424,13601054198.545612
2024-10-10 05:30:00,2367.615096789395,2367.615096789395,2367.615096789395,2367.615096789395,285084590935.4484,14384326799.317202
2024-10-11 05:30:00,2381.7817088014776,2381.7817088014776,2381.7817088014776,2381.7817088014776,286552629874.8065,14686776834.298496
2024-10-12 05:30:00,2435.7137843692162,2435.7137843692162,2435.7137843692162,2435.7137843692162,293162664953.97815,13097241431.234644
2024-10-13 05:30:00,2477.6130275578225,2477.6130275578225,2477.6130275578225,2477.6130275578225,298282533565.2097,8538997411.470292
2024-10-14 05:30:00,2466.8607267086663,2466.8607267086663,2466.8607267086663,2466.8607267086663,296977636559.92773,7516544091.44527
2024-10-15 05:30:00,2628.504376157751,2628.504376157751,2628.504376157751,2628.504376157751,316451494816.54065,21502937840.286705
2024-10-16 05:30:00,2602.0760435960988,2602.0760435960988,2602.0760435960988,2602.0760435960988,313216116600.22363,21986428173.14599
2024-10-17 05:30:00,2611.700159182395,2611.700159182395,2611.700159182395,2611.700159182395,314435102932.4304,16135687550.25065
2024-10-18 05:30:00,2603.1202923346113,2603.1202923346113,2603.1202923346113,2603.1202923346113,313194633306.5954,14330391810.475258
2024-10-19 05:30:00,2643.156520987104,2643.156520987104,2643.156520987104,2643.156520987104,318245706033.605,16301885114.203026
2024-10-20 05:30:00,2649.979289580214,2649.979289580214,2649.979289580214,2649.979289580214,318975355966.1185,7337169826.464913
2024-10-21 05:30:00,2742.9591411600395,2742.9591411600395,2742.9591411600395,2742.9591411600395,330127637903.2564,12697856633.571321
2024-10-22 05:30:00,2665.731938974013,2665.731938974013,2665.731938974013,2665.731938974013,320871813296.62164,17340865615.868176
2024-10-23 05:30:00,2619.5653130506435,2619.5653130506435,2619.5653130506435,2619.5653130506435,315286963217.6233,15418370745.51069
2024-10-24 05:30:00,2524.1038563091197,2524.1038563091197,2524.1038563091197,2524.1038563091197,303758669310.65466,19004341635.326817
2024-10-25 05:30:00,2536.234041319884,2536.234041319884,2536.234041319884,2536.234041319884,305016120148.3843,16708110976.636312
2024-10-26 05:30:00,2422.09328922875,2422.09328922875,2422.09328922875,2422.09328922875,290598017399.4684,23734197478.807434
2024-10-27 05:30:00,2479.3736032443317,2479.3736032443317,2479.3736032443317,2479.3736032443317,298518432454.89374,13434262241.34632
2024-10-28 05:30:00,2505.502947138879,2505.502947138879,2505.502947138879,2505.502947138879,301656245036.7335,8656317174.654642
2024-10-29 05:30:00,2564.8138556782997,2564.8138556782997,2564.8138556782997,2564.8138556782997,308760527470.31,19560694034.693996
2024-10-30 05:30:00,2638.637351278122,2638.637351278122,2638.637351278122,2638.637351278122,317633905084.8851,22541317733.245987
2024-10-31 05:30:00,2657.6141818494384,2657.6141818494384,2657.6141818494384,2657.6141818494384,320125387602.99,22790792400.863556
2024-11-01 05:30:00,2514.750787241073,2514.750787241073,2514.750787241073,2514.750787241073,302903644448.69275,20097565241.562813
2024-11-02 05:30:00,2513.8372870612066,2513.8372870612066,2513.8372870612066,2513.8372870612066,302633410028.4328,20396109310.40712
2024-11-03 05:30:00,2491.352150058657,2491.352150058657,2491.352150058657,2491.352150058657,299972542553.578,8253307127.229915
2024-11-04 05:30:00,2456.979687344711,2456.979687344711,2456.979687344711,2456.979687344711,296080479788.81036,14546539750.496363
2024-11-05 05:30:00,2395.9472139132804,2395.9472139132804,2395.9472139132804,2395.9472139132804,288417039274.4664,17316680977.698635
2024-11-06 05:30:00,2422.368479855642,2422.368479855642,2422.368479855642,2422.368479855642,291680535424.015,18024855703.904736
2024-11-07 05:30:00,2720.6217450068793,2720.6217450068793,2720.6217450068793,2720.6217450068793,327447580506.6538,42388106411.06861
2024-11-08 05:30:00,2894.9718733838376,2894.9718733838376,2894.9718733838376,2894.9718733838376,348640981227.00085,36844374455.9351
2024-11-09 05:30:00,2960.9593369382137,2960.9593369382137,2960.9593369382137,2960.9593369382137,356482981903.24994,33688997426.40259
2024-11-10 05:30:00,3130.035524073996,3130.035524073996,3130.035524073996,3130.035524073996,376942816358.42664,30583711140.36284
2024-11-11 05:30:00,3191.9044555518153,3191.9044555518153,3191.9044555518153,3191.9044555518153,384143201744.36383,47726595161.32535
2024-11-12 05:30:00,3372.7914863430115,3372.7914863430115,3372.7914863430115,3372.7914863430115,407462829811.2162,62390436438.24982
2024-11-13 05:30:00,3260.934386131155,3260.934386131155,3260.934386131155,3260.934386131155,392233485413.7434,60074013245.45247
2024-11-14 05:30:00,3191.8991843987947,3191.8991843987947,3191.8991843987947,3191.8991843987947,384320615296.6757,65592582441.25777
2024-11-15 05:30:00,3059.812296932496,3059.812296932496,3059.812296932496,3059.812296932496,367484509623.6447,37531565153.535194
2024-11-16 05:30:00,3093.913043390382,3093.913043390382,3093.913043390382,3093.913043390382,372487751993.49884,33076552515.401417
2024-11-17 05:30:00,3133.8802234191417,3133.8802234191417,3133.8802234191417,3133.8802234191417,376904025324.19116,26503107468.25979
2024-11-18 05:30:00,3075.534532601624,3075.534532601624,3075.534532601624,3075.534532601624,370225690651.5099,28547657381.28478
2024-11-19 05:30:00,3209.4239073326826,3209.4239073326826,3209.4239073326826,3209.4239073326826,386129534586.85486,35364731417.99857
2024-11-20 05:30:00,3112.9098010150224,3112.9098010150224,3112.9098010150224,3112.9098010150224,374925759373.2606,29767245881.040333
2024-11-21 05:30:00,3075.193856649331,3075.193856649331,3075.193856649331,3075.193856649331,370266265216.9245,29508936260.346874
2024-11-22 05:30:00,3365.9369715466096,3365.9369715466096,3365.9369715466096,3365.9369715466096,405284044226.11957,55714132904.97961
2024-11-23 05:30:00,3327.7571951719624,3327.7571951719624,3327.7571951719624,3327.7571951719624,400787854559.3274,36536922518.79305
2024-11-24 05:30:00,3394.036961782547,3394.036961782547,3394.036961782547,3394.036961782547,408448492183.1955,42885423857.47691
2024-11-25 05:30:00,3368.7027619429946,3368.7027619429946,3368.7027619429946,3368.7027619429946,405718851021.4928,30123422893.99126
2024-11-26 05:30:00,3417.291223691937,3417.291223691937,3417.291223691937,3417.291223691937,411314588853.17755,53625394443.87371
2024-11-27 05:30:00,3325.636532587645,3325.636532587645,3325.636532587645,3325.636532587645,400706261382.18384,41896722105.13149
2024-11-28 05:30:00,3666.1884904377557,3666.1884904377557,3666.1884904377557,3666.1884904377557,441632729137.7082,48465294233.32744
2024-11-29 05:30:00,3579.2407862474997,3579.2407862474997,3579.2407862474997,3579.2407862474997,431207272220.64014,33082767875.13153
2024-11-30 05:30:00,3598.1933212253616,3598.1933212253616,3598.1933212253616,3598.1933212253616,433361301691.3607,28800628431.21762
2024-12-01 05:30:00,3709.9094391073327,3709.9094391073327,3709.9094391073327,3709.9094391073327,446851521665.9131,31961998508.230377
2024-12-02 05:30:00,3708.8072387383017,3708.8072387383017,3708.8072387383017,3708.8072387383017,446664514864.58777,29705280034.459038
2024-12-03 05:30:00,3643.855375704235,3643.855375704235,3643.855375704235,3643.855375704235,438825980701.30023,49031522663.40944
2024-12-04 05:30:00,3625.7104579497204,3625.7104579497204,3625.7104579497204,3625.7104579497204,436691206026.36835,39557549415.34987
2024-12-05 05:30:00,3839.443460715871,3839.443460715871,3839.443460715871,3839.443460715871,462490222624.56714,59744855714.19937
2024-12-06 05:30:00,3796.8688671601276,3796.8688671601276,3796.8688671601276,3796.8688671601276,457067221118.4413,64995601294.502495
2024-12-07 05:30:00,4013.726145388712,4013.726145388712,4013.726145388712,4013.726145388712,483422504163.839,55954471926.67034
2024-12-08 05:30:00,4000.992076502189,4000.992076502189,4000.992076502189,4000.992076502189,481889176555.6843,21959792763.543846
2024-12-09 05:30:00,4015.7820212328807,4015.7820212328807,4015.7820212328807,4015.7820212328807,483642898147.5037,20728146237.12733
2024-12-10 05:30:00,3713.3138979971745,3713.3138979971745,3713.3138979971745,3713.3138979971745,446571271919.9886,59141397866.09827
2024-12-11 05:30:00,3626.5886417774996,3626.5886417774996,3626.5886417774996,3626.5886417774996,436749626813.98615,63643513993.15369
2024-12-12 05:30:00,3828.1075883404096,3828.1075883404096,3828.1075883404096,3828.1075883404096,461075934206.2153,38471623681.40909
2024-12-13 05:30:00,3878.850012073054,3878.850012073054,3878.850012073054,3878.850012073054,466883095805.38696,47474608675.336655
2024-12-14 05:30:00,3907.4296595053356,3907.4296595053356,3907.4296595053356,3907.4296595053356,470469907671.53613,36218321642.49857
2024-12-15 05:30:00,3866.9958020348054,3866.9958020348054,3866.9958020348054,3866.9958020348054,465713274663.6432,28647722345.409325
2024-12-16 05:30:00,3961.3154661802305,3961.3154661802305,3961.3154661802305,3961.3154661802305,477323245356.1555,24816850994.80954
2024-12-17 05:30:00,3992.857195846062,3992.857195846062,3992.857195846062,3992.857195846062,480940541314.61334,50679799770.94302
2024-12-18 05:30:00,3879.4062240100893,3879.4062240100893,3879.4062240100893,3879.4062240100893,467508439297.98755,32823036037.584606
2024-12-19 05:30:00,3628.2624780444953,3628.2624780444953,3628.2624780444953,3628.2624780444953,436893612673.4018,50734709374.83128
2024-12-20 05:30:00,3434.6754695380805,3434.6754695380805,3434.6754695380805,3434.6754695380805,413858693686.69867,64452959600.863884
2024-12-21 05:30:00,3468.658920056454,3468.658920056454,3468.658920056454,3468.658920056454,417562064054.3703,72936574193.4554
2024-12-22 05:30:00,3337.5972231166807,3337.5972231166807,3337.5972231166807,3337.5972231166807,401314595520.45166,32479699770.041058
2024-12-23 05:30:00,3275.8894274015142,3275.8894274015142,3275.8894274015142,3275.8894274015142,394984656581.5222,25811397925.979923
2024-12-24 05:30:00,3414.6414419807993,3414.6414419807993,3414.6414419807993,3414.6414419807993,411423031050.5532,35528067791.09896
2024-12-25 05:30:00,3497.555287927574,3497.555287927574,3497.555287927574,3497.555287927574,420708095541.6798,24085249644.32143
2024-12-26 05:30:00,3494.5109273631047,3494.5109273631047,3494.5109273631047,3494.5109273631047,421029544401.6013,17503804977.00058
